# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
3.81083552e-01 2.23814254e-01 2.56697880e-01 7.32287306e-01
3.82775132e-01 2.10870167e-01 2.57837329e-01 6.89936157e-01
3.84474221e-01 1.98580959e-01 2.58981835e-01 6.49727680e-01
3.86180852e-01 1.86918850e-01 2.60131422e-01 6.11570974e-01
3.87895059e-01 1.75856974e-01 2.61286111e-01 5.75378144e-01
3.89616874e-01 1.65369366e-01 2.62445927e-01 5.41064232e-01
3.91346333e-01 1.55430936e-01 2.63610890e-01 5.08547152e-01
3.93083468e-01 1.46017453e-01 2.64781024e-01 4.77747620e-01
3.94828315e-01 1.37105522e-01 2.65956353e-01 4.48589093e-01
3.96580906e-01 1.28672567e-01 2.67136899e-01 4.20997706e-01
3.98341277e-01 1.20696811e-01 2.68322685e-01 3.94902205e-01
4.00109463e-01 1.13157273e-01 2.69513734e-01 3.70233948e-01
4.01885497e-01 1.06033762e-01 2.70710070e-01 3.46926868e-01
4.03669414e-01 9.93068188e-02 2.71911717e-01 3.24917299e-01
4.05461250e-01 9.29576965e-02 2.73118698e-01 3.04143905e-01
4.07261040e-01 8.69683448e-02 2.74331036e-01 2.84547628e-01
4.09068819e-01 8.13213924e-02 2.75548756e-01 2.66071630e-01
4.10884622e-01 7.60001311e-02 2.76771881e-01 2.48661246e-01
4.12708485e-01 7.09884989e-02 2.78000436e-01 2.32263923e-01
4.14540445e-01 6.62710641e-02 2.79234443e-01 2.16829171e-01
4.16380536e-01 6.18330084e-02 2.80473929e-01 2.02308505e-01
4.18228795e-01 5.76600986e-02 2.81718916e-01 1.88655359e-01
4.20085258e-01 5.37386623e-02 2.82969430e-01 1.75824996e-01
4.21949962e-01 5.00555989e-02 2.84225494e-01 1.63774554e-01
4.23822943e-01 4.65983654e-02 2.85487134e-01 1.52462995e-01
4.25704238e-01 4.33549597e-02 2.86754375e-01 1.41851049e-01
4.27593884e-01 4.03139029e-02 2.88027240e-01 1.31901158e-01
4.29491917e-01 3.74642231e-02 2.89305755e-01 1.22577426e-01
4.31398376e-01 3.47954387e-02 2.90589946e-01 1.13845556e-01
4.33313297e-01 3.22975420e-02 2.91879837e-01 1.05672805e-01
4.35236719e-01 2.99609838e-02 2.93175454e-01 9.80279307e-02
4.37168678e-01 2.77766551e-02 2.94476821e-01 9.08811285e-02
4.39109213e-01 2.57358697e-02 2.95783966e-01 8.42039789e-02
4.41058361e-01 2.38303551e-02 2.97096912e-01 7.79694154e-02
4.43016162e-01 2.20522382e-02 2.98415687e-01 7.21516786e-02
4.44982653e-01 2.03940308e-02 2.99740315e-01 6.67262679e-02
4.46957873e-01 1.88486146e-02 3.01070824e-01 6.16698937e-02
4.48941861e-01 1.74092277e-02 3.02407238e-01 5.69604313e-02
4.50934656e-01 1.60694501e-02 3.03749584e-01 5.25768762e-02
4.52936296e-01 1.48231909e-02 3.05097889e-01 4.84992996e-02
4.54946821e-01 1.36646748e-02 3.06452179e-01 4.47088054e-02
4.56966271e-01 1.25884240e-02 3.07812480e-01 4.11874710e-02
4.58994685e-01 1.15892394e-02 3.09178820e-01 3.79182860e-02
4.61032103e-01 1.06622039e-02 3.10551224e-01 3.48851624e-02
4.63078564e-01 9.80267220e-03 3.11929721e-01 3.20729011e-02
4.65134110e-01 9.00625811e-03 3.13314336e-01 2.94671514e-02
4.67198780e-01 8.26882268e-03 3.14705098e-01 2.70543711e-02
4.69272614e-01 7.58646251e-03 3.16102033e-01 2.48217891e-02
4.71355655e-01 6.95549861e-03 3.17505169e-01 2.27573680e-02
4.73447941e-01 6.37246564e-03 3.18914533e-01 2.08497699e-02
4.75549515e-01 5.83410157e-03 3.20330153e-01 1.90883219e-02
4.77660417e-01 5.33733907e-03 3.21752057e-01 1.74629881e-02
4.79780690e-01 4.87929784e-03 3.23180273e-01 1.59643446e-02
4.81910374e-01 4.45727118e-03 3.24614828e-01 1.45835355e-02
4.84049511e-01 4.06871664e-03 3.26055751e-01 1.33122422e-02
4.86198144e-01 3.71124783e-03 3.27503070e-01 1.21426568e-02
4.88356315e-01 3.38262659e-03 3.28956813e-01 1.10674565e-02
4.90524065e-01 3.08075539e-03 3.30417010e-01 1.00797783e-02
4.92701437e-01 2.80367001e-03 3.31883688e-01 9.17319574e-03
4.94888475e-01 2.54953256e-03 3.33356877e-01 8.34169541e-03
4.97085220e-01 2.31662470e-03 3.34836604e-01 7.57965516e-03
4.99291717e-01 2.10334117e-03 3.36322901e-01 6.88182281e-03
5.01508008e-01 1.90818354e-03 3.37815794e-01 6.24329577e-03
5.03734137e-01 1.72975430e-03 3.39315315e-01 5.65950154e-03
5.05970147e-01 1.56675110e-03 3.40821491e-01 5.12617906e-03
5.08216083e-01 1.41796130e-03 3.42334353e-01 4.63936073e-03
5.10471988e-01 1.28225675e-03 3.43853931e-01 4.19535543e-03
5.12737907e-01 1.15858880e-03 3.45380254e-01 3.79073208e-03
5.15013884e-01 1.04598350e-03 3.46913352e-01 3.42230412e-03
5.17299963e-01 9.43537116e-04 3.48453255e-01 3.08711461e-03
5.19596191e-01 8.50411750e-04 3.49999994e-01 2.78242212e-03
