# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
3.89616874e-01 9.48786382e-01 2.62445927e-01 3.10428944e+00
3.91346333e-01 8.91755965e-01 2.63610890e-01 2.91769430e+00
3.93083468e-01 8.37755361e-01 2.64781024e-01 2.74101227e+00
3.94828315e-01 7.86638772e-01 2.65956353e-01 2.57376631e+00
3.96580906e-01 7.38265367e-01 2.67136899e-01 2.41549565e+00
3.98341277e-01 6.92501526e-01 2.68322685e-01 2.26576310e+00
4.00109463e-01 6.49224477e-01 2.69513734e-01 2.12416696e+00
4.01885497e-01 6.08328494e-01 2.70710070e-01 1.99036132e+00
4.03669414e-01 5.69711998e-01 2.71911717e-01 1.86401383e+00
4.05461250e-01 5.33275109e-01 2.73118698e-01 1.74479769e+00
4.07261040e-01 4.98917244e-01 2.74331036e-01 1.63238381e+00
4.09068819e-01 4.66532967e-01 2.75548756e-01 1.52642722e+00
4.10884622e-01 4.36020353e-01 2.76771881e-01 1.42659444e+00
4.12708485e-01 4.07282519e-01 2.78000436e-01 1.33256848e+00
4.14540445e-01 3.80228081e-01 2.79234443e-01 1.24405033e+00
4.16380536e-01 3.54772148e-01 2.80473929e-01 1.16076227e+00
4.18228795e-01 3.30833738e-01 2.81718916e-01 1.08243931e+00
4.20085258e-01 3.08335155e-01 2.82969430e-01 1.00882726e+00
4.21949962e-01 2.87202080e-01 2.84225494e-01 9.39682946e-01
4.23822943e-01 2.67363793e-01 2.85487134e-01 8.74774991e-01
4.25704238e-01 2.48752501e-01 2.86754375e-01 8.13881581e-01
4.27593884e-01 2.31303144e-01 2.88027240e-01 7.56789853e-01
4.29491917e-01 2.14953276e-01 2.89305755e-01 7.03295491e-01
4.31398376e-01 1.99642885e-01 2.90589946e-01 6.53202143e-01
4.33313297e-01 1.85314554e-01 2.91879837e-01 6.06321952e-01
4.35236719e-01 1.71913441e-01 2.93175454e-01 5.62475485e-01
4.37168678e-01 1.59386743e-01 2.94476821e-01 5.21489970e-01
4.39109213e-01 1.47682786e-01 2.95783966e-01 4.83196346e-01
4.41058361e-01 1.36752500e-01 2.97096912e-01 4.47434059e-01
4.43016162e-01 1.26549602e-01 2.98415687e-01 4.14051678e-01
4.44982653e-01 1.17031128e-01 2.99740315e-01 3.82908632e-01
4.46957873e-01 1.08158562e-01 3.01070824e-01 3.53878899e-01
4.48941861e-01 9.98952858e-02 3.02407238e-01 3.26842676e-01
4.50934656e-01 9.22060340e-02 3.03749584e-01 3.01684576e-01
4.52936296e-01 8.50562958e-02 3.05097889e-01 2.78291685e-01
4.54946821e-01 7.84111697e-02 3.06452179e-01 2.56549810e-01
4.56966271e-01 7.22375393e-02 3.07812480e-01 2.36350600e-01
4.58994685e-01 6.65044491e-02 3.09178820e-01 2.17592772e-01
4.61032103e-01 6.11833468e-02 3.10551224e-01 2.00182908e-01
4.63078564e-01 5.62487049e-02 3.11929721e-01 1.84037486e-01
4.65134110e-01 5.16764637e-02 3.13314336e-01 1.69077785e-01
4.67198780e-01 4.74436615e-02 3.14705098e-01 1.55228679e-01
4.69272614e-01 4.35281941e-02 3.16102033e-01 1.42417846e-01
4.71355655e-01 3.99083473e-02 3.17505169e-01 1.30574240e-01
4.73447941e-01 3.65636233e-02 3.18914533e-01 1.19630796e-01
4.75549515e-01 3.34748659e-02 3.20330153e-01 1.09524836e-01
4.77660417e-01 3.06242968e-02 3.21752057e-01 1.00198193e-01
4.79780690e-01 2.79956846e-02 3.23180273e-01 9.15977608e-02
4.81910374e-01 2.55737997e-02 3.24614828e-01 8.36737098e-02
4.84049511e-01 2.33442615e-02 3.26055751e-01 7.63789887e-02
4.86198144e-01 2.12934428e-02 3.27503070e-01 6.96690118e-02
4.88356315e-01 1.94083049e-02 3.28956813e-01 6.35011178e-02
4.90524065e-01 1.76766203e-02 3.30417010e-01 5.78353005e-02
4.92701437e-01 1.60869865e-02 3.31883688e-01 5.26342527e-02
4.94888475e-01 1.46288137e-02 3.33356877e-01 4.78633258e-02
4.97085220e-01 1.32923581e-02 3.34836604e-01 4.34906400e-02
4.99291717e-01 1.20685223e-02 3.36322901e-01 3.94864293e-02
5.01508008e-01 1.09487850e-02 3.37815794e-01 3.58228133e-02
5.03734137e-01 9.92515037e-03 3.39315315e-01 3.24736316e-02
5.05970147e-01 8.99007182e-03 3.40821491e-01 2.94141922e-02
5.08216083e-01 8.13652021e-03 3.42334353e-01 2.66214969e-02
5.10471988e-01 7.35797515e-03 3.43853931e-01 2.40742120e-02
5.12737907e-01 6.64839131e-03 3.45380254e-01 2.17525581e-02
5.15013884e-01 6.00216679e-03 3.46913352e-01 1.96382066e-02
5.17299963e-01 5.41411354e-03 3.48453255e-01 1.77141829e-02
5.19596191e-01 4.87942959e-03 3.49999994e-01 1.59647757e-02
