# ell  Dl_CLASS  Dl_mlx_final  residual_pct
  2212  1.262191e+02  1.322505e+02  +4.7785
  2213  1.256442e+02  1.368450e+02  +8.9147
  2214  1.250779e+02  1.413780e+02  +13.0319
  2215  1.245205e+02  1.456877e+02  +16.9990
  2216  1.239719e+02  1.496124e+02  +20.6825
  2217  1.234323e+02  1.529901e+02  +23.9466
  2218  1.229017e+02  1.556590e+02  +26.6533
  2219  1.223803e+02  1.574575e+02  +28.6624
  2220  1.218681e+02  1.582236e+02  +29.8318
  2221  1.213653e+02  1.578524e+02  +30.0639
  2222  1.208717e+02  1.564667e+02  +29.4486
  2223  1.203874e+02  1.542461e+02  +28.1248
  2224  1.199122e+02  1.513701e+02  +26.2340
  2225  1.194463e+02  1.480183e+02  +23.9204
  2226  1.189894e+02  1.443705e+02  +21.3305
  2227  1.185417e+02  1.406061e+02  +18.6132
  2228  1.181030e+02  1.369048e+02  +15.9198
  2229  1.176733e+02  1.334462e+02  +13.4040
  2230  1.172525e+02  1.304099e+02  +11.2214
  2231  1.168407e+02  1.279755e+02  +9.5299
  2232  1.164378e+02  1.263226e+02  +8.4894
  2233  1.160437e+02  1.255821e+02  +8.2197
  2234  1.156583e+02  1.256898e+02  +8.6734
  2235  1.152818e+02  1.265328e+02  +9.7596
  2236  1.149139e+02  1.279981e+02  +11.3861
  2237  1.145547e+02  1.299729e+02  +13.4592
  2238  1.142041e+02  1.323441e+02  +15.8839
  2239  1.138621e+02  1.349989e+02  +18.5636
  2240  1.135286e+02  1.378244e+02  +21.4006
  2241  1.132036e+02  1.407076e+02  +24.2961
  2242  1.128870e+02  1.435357e+02  +27.1498
  2243  1.125789e+02  1.461956e+02  +29.8606
  2244  1.122791e+02  1.485744e+02  +32.3260
  2245  1.119876e+02  1.505715e+02  +34.4538
  2246  1.117043e+02  1.521346e+02  +36.1940
  2247  1.114293e+02  1.532237e+02  +37.5075
  2248  1.111624e+02  1.537988e+02  +38.3550
  2249  1.109037e+02  1.538199e+02  +38.6968
  2250  1.106531e+02  1.532471e+02  +38.4933
  2251  1.104104e+02  1.520402e+02  +37.7045
  2252  1.101758e+02  1.501593e+02  +36.2906
  2253  1.099491e+02  1.475643e+02  +34.2115
  2254  1.097303e+02  1.442154e+02  +31.4271
  2255  1.095193e+02  1.400724e+02  +27.8974
  2256  1.093162e+02  1.350953e+02  +23.5822
  2257  1.091208e+02  1.292897e+02  +18.4831
  2258  1.089330e+02  1.228429e+02  +12.7692
  2259  1.087530e+02  1.159878e+02  +6.6525
  2260  1.085805e+02  1.089572e+02  +0.3470
  2261  1.084155e+02  1.019842e+02  -5.9321
  2262  1.082579e+02  9.530143e+01  -11.9682
  2263  1.081076e+02  8.914191e+01  -17.5433
  2264  1.079643e+02  8.373848e+01  -22.4387
  2265  1.078281e+02  7.932402e+01  -26.4347
  2266  1.076988e+02  7.613142e+01  -29.3108
  2267  1.075762e+02  7.439355e+01  -30.8457
  2268  1.074603e+02  7.434328e+01  -30.8179
  2269  1.073510e+02  7.612320e+01  -29.0894
  2270  1.072480e+02  7.951464e+01  -25.8591
  2271  1.071514e+02  8.420862e+01  -21.4115
  2272  1.070609e+02  8.989620e+01  -16.0326
  2273  1.069765e+02  9.626838e+01  -10.0097
  2274  1.068979e+02  1.030162e+02  -3.6312
  2275  1.068252e+02  1.098307e+02  +2.8135
  2276  1.067582e+02  1.164030e+02  +9.0342
  2277  1.066967e+02  1.224239e+02  +14.7402
  2278  1.066406e+02  1.275847e+02  +19.6399
  2279  1.065898e+02  1.315762e+02  +23.4416
  2280  1.065442e+02  1.340896e+02  +25.8535
  2281  1.065037e+02  1.349115e+02  +26.6731
  2282  1.064680e+02  1.342113e+02  +26.0578
  2283  1.064372e+02  1.322540e+02  +24.2555
  2284  1.064110e+02  1.293047e+02  +21.5144
  2285  1.063894e+02  1.256283e+02  +18.0835
  2286  1.063722e+02  1.214899e+02  +14.2121
  2287  1.063592e+02  1.171544e+02  +10.1498
  2288  1.063504e+02  1.128870e+02  +6.1463
  2289  1.063456e+02  1.089526e+02  +2.4514
  2290  1.063447e+02  1.056162e+02  -0.6850
  2291  1.063476e+02  1.031430e+02  -3.0133
  2292  1.063540e+02  1.017978e+02  -4.2841
  2293  1.063640e+02  1.017718e+02  -4.3175
  2294  1.063773e+02  1.029603e+02  -3.2121
  2295  1.063939e+02  1.051850e+02  -1.1363
  2296  1.064135e+02  1.082671e+02  +1.7418
  2297  1.064361e+02  1.120282e+02  +5.2539
  2298  1.064616e+02  1.162897e+02  +9.2317
  2299  1.064897e+02  1.208732e+02  +13.5070
  2300  1.065203e+02  1.256000e+02  +17.9117
  2301  1.065535e+02  1.302916e+02  +22.2782
  2302  1.065889e+02  1.347696e+02  +26.4386
  2303  1.066266e+02  1.388553e+02  +30.2258
  2304  1.066664e+02  1.423703e+02  +33.4725
  2305  1.067081e+02  1.451622e+02  +36.0367
  2306  1.067517e+02  1.471834e+02  +37.8745
  2307  1.067971e+02  1.484128e+02  +38.9671
  2308  1.068440e+02  1.488289e+02  +39.2956
  2309  1.068924e+02  1.484106e+02  +38.8411
  2310  1.069422e+02  1.471364e+02  +37.5849
  2311  1.069933e+02  1.449850e+02  +35.5086
  2312  1.070454e+02  1.419353e+02  +32.5935
  2313  1.070986e+02  1.379658e+02  +28.8213
  2314  1.071526e+02  1.330552e+02  +24.1735
  2315  1.072074e+02  1.271823e+02  +18.6320
  2316  1.072628e+02  1.203257e+02  +12.1784
  2317  1.073187e+02  1.125279e+02  +4.8539
  2318  1.073750e+02  1.040858e+02  -3.0633
  2319  1.074315e+02  9.536014e+01  -11.2364
  2320  1.074882e+02  8.671172e+01  -19.3291
  2321  1.075449e+02  7.850123e+01  -27.0061
  2322  1.076014e+02  7.108938e+01  -33.9326
  2323  1.076576e+02  6.483689e+01  -39.7749
  2324  1.077135e+02  6.010449e+01  -44.1997
  2325  1.077689e+02  5.725291e+01  -46.8743
  2326  1.078236e+02  5.664285e+01  -47.4671
  2327  1.078775e+02  5.863505e+01  -45.6466
  2328  1.079305e+02  6.359022e+01  -41.0823
  2329  1.079825e+02  7.169710e+01  -33.6030
  2330  1.080333e+02  8.245653e+01  -23.6749
  2331  1.080829e+02  9.519736e+01  -11.9219
  2332  1.081310e+02  1.092484e+02  +1.0334
  2333  1.081775e+02  1.239386e+02  +14.5697
  2334  1.082223e+02  1.385967e+02  +28.0666
  2335  1.082653e+02  1.525516e+02  +40.9053
  2336  1.083064e+02  1.651321e+02  +52.4676
  2337  1.083454e+02  1.756671e+02  +62.1363
  2338  1.083821e+02  1.834855e+02  +69.2950
  2339  1.084165e+02  1.879160e+02  +73.3278
  2340  1.084486e+02  1.882876e+02  +73.6192
  2341  1.084784e+02  1.841791e+02  +69.7842
  2342  1.085056e+02  1.761692e+02  +62.3595
  2343  1.085303e+02  1.650866e+02  +52.1110
  2344  1.085525e+02  1.517601e+02  +39.8034
  2345  1.085720e+02  1.370184e+02  +26.2005
  2346  1.085888e+02  1.216903e+02  +12.0652
  2347  1.086029e+02  1.066045e+02  -1.8401
  2348  1.086142e+02  9.258965e+01  -14.7536
  2349  1.086226e+02  8.047458e+01  -25.9136
  2350  1.086280e+02  7.108799e+01  -34.5583
  2351  1.086305e+02  6.525862e+01  -39.9261
  2352  1.086299e+02  6.381519e+01  -41.2545
  2353  1.086263e+02  6.732004e+01  -38.0260
  2354  1.086194e+02  7.526987e+01  -30.7031
  2355  1.086094e+02  8.689498e+01  -19.9931
  2356  1.085960e+02  1.014257e+02  -6.6028
  2357  1.085793e+02  1.180922e+02  +8.7612
  2358  1.085592e+02  1.361249e+02  +25.3923
  2359  1.085356e+02  1.547541e+02  +42.5837
  2360  1.085085e+02  1.732101e+02  +59.6281
  2361  1.084778e+02  1.907231e+02  +75.8176
  2362  1.084435e+02  2.065235e+02  +90.4434
  2363  1.084054e+02  2.198415e+02  +102.7957
  2364  1.083636e+02  2.299075e+02  +112.1631
  2365  1.083179e+02  2.361497e+02  +118.0153
  2366  1.082683e+02  2.387877e+02  +120.5517
  2367  1.082148e+02  2.382392e+02  +120.1540
  2368  1.081572e+02  2.349219e+02  +117.2040
  2369  1.080956e+02  2.292533e+02  +112.0838
  2370  1.080298e+02  2.216511e+02  +105.1759
  2371  1.079598e+02  2.125329e+02  +96.8630
  2372  1.078855e+02  2.023163e+02  +87.5287
  2373  1.078069e+02  1.914190e+02  +77.5573
  2374  1.077238e+02  1.802585e+02  +67.3339
  2375  1.076363e+02  1.692526e+02  +57.2448
  2376  1.075443e+02  1.588188e+02  +47.6775
  2377  1.074477e+02  1.493296e+02  +38.9789
  2378  1.073465e+02  1.409775e+02  +31.3293
  2379  1.072408e+02  1.339095e+02  +24.8680
  2380  1.071305e+02  1.282728e+02  +19.7351
  2381  1.070157e+02  1.242147e+02  +16.0715
  2382  1.068965e+02  1.218824e+02  +14.0191
  2383  1.067727e+02  1.214230e+02  +13.7210
  2384  1.066445e+02  1.229839e+02  +15.3213
  2385  1.065119e+02  1.267121e+02  +18.9651
  2386  1.063749e+02  1.327548e+02  +24.7990
  2387  1.062335e+02  1.412594e+02  +32.9706
  2388  1.060878e+02  1.523729e+02  +43.6291
  2389  1.059377e+02  1.660921e+02  +56.7828
  2390  1.057833e+02  1.818118e+02  +71.8719
  2391  1.056247e+02  1.987763e+02  +88.1912
  2392  1.054617e+02  2.162298e+02  +105.0316
  2393  1.052945e+02  2.334166e+02  +121.6797
  2394  1.051231e+02  2.495810e+02  +137.4179
  2395  1.049475e+02  2.639674e+02  +151.5233
  2396  1.047677e+02  2.758199e+02  +163.2681
  2397  1.045838e+02  2.843829e+02  +171.9188
  2398  1.043957e+02  2.889006e+02  +176.7361
  2399  1.042035e+02  2.886174e+02  +176.9747
  2400  1.040072e+02  2.827774e+02  +171.8825
  2401  1.038069e+02  2.709332e+02  +160.9973
  2402  1.036026e+02  2.538694e+02  +145.0416
  2403  1.033942e+02  2.326788e+02  +125.0405
  2404  1.031818e+02  2.084542e+02  +102.0261
  2405  1.029655e+02  1.822884e+02  +77.0384
  2406  1.027452e+02  1.552743e+02  +51.1255
  2407  1.025210e+02  1.285045e+02  +25.3445
  2408  1.022930e+02  1.030719e+02  +0.7615
  2409  1.020610e+02  8.006937e+01  -21.5475
  2410  1.018252e+02  6.058963e+01  -40.4964
  2411  1.015856e+02  4.572550e+01  -54.9882
  2412  1.013422e+02  3.656977e+01  -63.9146
  2413  1.010950e+02  3.388638e+01  -66.4807
  2414  1.008441e+02  3.712374e+01  -63.1870
  2415  1.005895e+02  4.540140e+01  -54.8647
  2416  1.003312e+02  5.783891e+01  -42.3520
  2417  1.000692e+02  7.355580e+01  -26.4951
  2418  9.980370e+01  9.167163e+01  -8.1481
  2419  9.953470e+01  1.113059e+02  +11.8263
  2420  9.926230e+01  1.315783e+02  +32.5561
  2421  9.898656e+01  1.516082e+02  +53.1603
  2422  9.870755e+01  1.705152e+02  +72.7478
  2423  9.842534e+01  1.874188e+02  +90.4172
  2424  9.814002e+01  2.014387e+02  +105.2564
  2425  9.785164e+01  2.118928e+02  +116.5449
  2426  9.756028e+01  2.188929e+02  +124.3668
  2427  9.726601e+01  2.227494e+02  +129.0105
  2428  9.696892e+01  2.237725e+02  +130.7672
  2429  9.666907e+01  2.222726e+02  +129.9314
  2430  9.636653e+01  2.185599e+02  +126.8006
  2431  9.606139e+01  2.129448e+02  +121.6757
  2432  9.575371e+01  2.057375e+02  +114.8611
  2433  9.544357e+01  1.972484e+02  +106.6649
  2434  9.513104e+01  1.877877e+02  +97.3990
  2435  9.481621e+01  1.776658e+02  +87.3792
  2436  9.449914e+01  1.671930e+02  +76.9254
  2437  9.417991e+01  1.566575e+02  +66.3385
  2438  9.385860e+01  1.462595e+02  +55.8296
  2439  9.353528e+01  1.361772e+02  +45.5891
  2440  9.321003e+01  1.265887e+02  +35.8102
  2441  9.288293e+01  1.176723e+02  +26.6888
  2442  9.255405e+01  1.096061e+02  +18.4238
  2443  9.222348e+01  1.025682e+02  +11.2170
  2444  9.189128e+01  9.673681e+01  +5.2731
  2445  9.155754e+01  9.229013e+01  +0.8001
  2446  9.122233e+01  8.940630e+01  -1.9908
  2447  9.088574e+01  8.826349e+01  -2.8852
  2448  9.054784e+01  8.903986e+01  -1.6654
  2449  9.020871e+01  9.181264e+01  +1.7780
  2450  8.986843e+01  9.625532e+01  +7.1069
  2451  8.952708e+01  1.019404e+02  +13.8655
  2452  8.918473e+01  1.084405e+02  +21.5909
  2453  8.884148e+01  1.153282e+02  +29.8134
  2454  8.849739e+01  1.221759e+02  +38.0559
  2455  8.815256e+01  1.285562e+02  +45.8337
  2456  8.780705e+01  1.340416e+02  +52.6548
  2457  8.746094e+01  1.382048e+02  +58.0189
  2458  8.711430e+01  1.406183e+02  +61.4181
  2459  8.676722e+01  1.408545e+02  +62.3361
  2460  8.641976e+01  1.384861e+02  +60.2482
  2461  8.607201e+01  1.332295e+02  +54.7884
  2462  8.572404e+01  1.253768e+02  +46.2563
  2463  8.537592e+01  1.153641e+02  +35.1249
  2464  8.502775e+01  1.036275e+02  +21.8750
  2465  8.467958e+01  9.060304e+01  +6.9951
  2466  8.433151e+01  7.672674e+01  -9.0177
  2467  8.398360e+01  6.243468e+01  -25.6585
  2468  8.363594e+01  4.816291e+01  -42.4136
  2469  8.328860e+01  3.434750e+01  -58.7609
  2470  8.294167e+01  2.142451e+01  -74.1692
  2471  8.259522e+01  9.829987e+00  -88.0986
  2472  8.224933e+01  1.170410e-14  -100.0000
  2473  8.190408e+01  -7.732635e+00  -109.4411
  2474  8.155955e+01  -1.344806e+01  -116.4886
  2475  8.121583e+01  -1.732966e+01  -121.3378
  2476  8.087298e+01  -1.956082e+01  -124.1871
  2477  8.053109e+01  -2.032491e+01  -125.2386
  2478  8.019025e+01  -1.980533e+01  -124.6979
  2479  7.985053e+01  -1.818545e+01  -122.7744
  2480  7.951201e+01  -1.564865e+01  -119.6809
  2481  7.917477e+01  -1.237833e+01  -115.6342
  2482  7.883891e+01  -8.557857e+00  -110.8549
  2483  7.850449e+01  -4.370620e+00  -105.5674
  2484  7.817160e+01  1.192039e-14  -100.0000
  2485  7.784033e+01  4.370620e+00  -94.3851
  2486  7.751075e+01  8.557857e+00  -88.9591
  2487  7.718295e+01  1.237833e+01  -83.9624
  2488  7.685702e+01  1.564865e+01  -79.6393
  2489  7.653303e+01  1.818545e+01  -76.2384
  2490  7.621107e+01  1.980533e+01  -74.0125
  2491  7.589122e+01  2.032491e+01  -73.2184
  2492  7.557357e+01  1.956082e+01  -74.1169
  2493  7.525820e+01  1.732966e+01  -76.9731
  2494  7.494516e+01  1.344806e+01  -82.0561
  2495  7.463428e+01  7.732635e+00  -89.6393
  2496  7.432539e+01  0.000000e+00  -100.0000
  2497  7.401828e+01  -9.933227e+00  -113.4200
  2498  7.371276e+01  -2.225043e+01  -130.1853
  2499  7.340864e+01  -3.713499e+01  -150.5867
  2500  7.310571e+01  -5.477028e+01  -174.9193
