# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
  2183  1.462852e+02  1.027434e+02  -29.7650
  2184  1.454956e+02  1.020643e+02  -29.8506
  2185  1.447122e+02  1.014453e+02  -29.8986
  2186  1.439352e+02  1.008832e+02  -29.9107
  2187  1.431645e+02  1.003721e+02  -29.8904
  2188  1.424003e+02  9.990596e+01  -29.8415
  2189  1.416427e+02  9.947862e+01  -29.7679
  2190  1.408917e+02  9.908410e+01  -29.6736
  2191  1.401474e+02  9.871632e+01  -29.5625
  2192  1.394099e+02  9.836925e+01  -29.4388
  2193  1.386793e+02  9.803683e+01  -29.3068
  2194  1.379557e+02  9.771302e+01  -29.1707
  2195  1.372391e+02  9.739176e+01  -29.0350
  2196  1.365297e+02  9.706701e+01  -28.9041
  2197  1.358274e+02  9.673365e+01  -28.7820
  2198  1.351325e+02  9.639033e+01  -28.6698
  2199  1.344450e+02  9.603665e+01  -28.5681
  2200  1.337650e+02  9.567219e+01  -28.4774
  2201  1.330925e+02  9.529655e+01  -28.3982
  2202  1.324277e+02  9.490932e+01  -28.3312
  2203  1.317706e+02  9.451008e+01  -28.2768
  2204  1.311213e+02  9.409843e+01  -28.2356
  2205  1.304799e+02  9.367396e+01  -28.2081
  2206  1.298466e+02  9.323626e+01  -28.1950
  2207  1.292213e+02  9.278492e+01  -28.1969
  2208  1.286042e+02  9.231953e+01  -28.2142
  2209  1.279953e+02  9.184024e+01  -28.2472
  2210  1.273948e+02  9.134939e+01  -28.2942
  2211  1.268027e+02  9.084991e+01  -28.3533
  2212  1.262191e+02  9.034469e+01  -28.4224
  2213  1.256442e+02  8.983666e+01  -28.4992
  2214  1.250779e+02  8.932871e+01  -28.5816
  2215  1.245205e+02  8.882377e+01  -28.6673
  2216  1.239719e+02  8.832473e+01  -28.7542
  2217  1.234323e+02  8.783451e+01  -28.8399
  2218  1.229017e+02  8.735602e+01  -28.9221
  2219  1.223803e+02  8.689217e+01  -28.9982
  2220  1.218681e+02  8.644586e+01  -29.0661
  2221  1.213653e+02  8.601922e+01  -29.1237
  2222  1.208717e+02  8.561125e+01  -29.1718
  2223  1.203874e+02  8.522015e+01  -29.2117
  2224  1.199122e+02  8.484413e+01  -29.2448
  2225  1.194463e+02  8.448138e+01  -29.2725
  2226  1.189894e+02  8.413013e+01  -29.2961
  2227  1.185417e+02  8.378858e+01  -29.3172
  2228  1.181030e+02  8.345493e+01  -29.3372
  2229  1.176733e+02  8.312740e+01  -29.3575
  2230  1.172525e+02  8.280418e+01  -29.3796
  2231  1.168407e+02  8.248348e+01  -29.4052
  2232  1.164378e+02  8.216352e+01  -29.4357
  2233  1.160437e+02  8.184303e+01  -29.4722
  2234  1.156583e+02  8.152287e+01  -29.5141
  2235  1.152818e+02  8.120445e+01  -29.5600
  2236  1.149139e+02  8.088915e+01  -29.6089
  2237  1.145547e+02  8.057838e+01  -29.6595
  2238  1.142041e+02  8.027353e+01  -29.7105
  2239  1.138621e+02  7.997600e+01  -29.7606
  2240  1.135286e+02  7.968718e+01  -29.8087
  2241  1.132036e+02  7.940847e+01  -29.8534
  2242  1.128870e+02  7.914128e+01  -29.8934
  2243  1.125789e+02  7.888698e+01  -29.9274
  2244  1.122791e+02  7.864699e+01  -29.9540
  2245  1.119876e+02  7.842222e+01  -29.9724
  2246  1.117043e+02  7.821169e+01  -29.9833
  2247  1.114293e+02  7.801392e+01  -29.9880
  2248  1.111624e+02  7.782746e+01  -29.9876
  2249  1.109037e+02  7.765085e+01  -29.9835
  2250  1.106531e+02  7.748262e+01  -29.9770
  2251  1.104104e+02  7.732130e+01  -29.9692
  2252  1.101758e+02  7.716543e+01  -29.9615
  2253  1.099491e+02  7.701356e+01  -29.9553
  2254  1.097303e+02  7.686421e+01  -29.9517
  2255  1.095193e+02  7.671592e+01  -29.9522
  2256  1.093162e+02  7.656724e+01  -29.9580
  2257  1.091208e+02  7.641692e+01  -29.9703
  2258  1.089330e+02  7.626468e+01  -29.9894
  2259  1.087530e+02  7.611047e+01  -30.0153
  2260  1.085805e+02  7.595424e+01  -30.0480
  2261  1.084155e+02  7.579592e+01  -30.0876
  2262  1.082579e+02  7.563546e+01  -30.1340
  2263  1.081076e+02  7.547282e+01  -30.1873
  2264  1.079643e+02  7.530793e+01  -30.2474
  2265  1.078281e+02  7.514074e+01  -30.3143
  2266  1.076988e+02  7.497119e+01  -30.3881
  2267  1.075762e+02  7.479924e+01  -30.4686
  2268  1.074603e+02  7.462483e+01  -30.5559
  2269  1.073510e+02  7.444825e+01  -30.6497
  2270  1.072480e+02  7.427124e+01  -30.7482
  2271  1.071514e+02  7.409587e+01  -30.8494
  2272  1.070609e+02  7.392422e+01  -30.9512
  2273  1.069765e+02  7.375837e+01  -31.0518
  2274  1.068979e+02  7.360041e+01  -31.1489
  2275  1.068252e+02  7.345240e+01  -31.2406
  2276  1.067582e+02  7.331643e+01  -31.3248
  2277  1.066967e+02  7.319459e+01  -31.3994
  2278  1.066406e+02  7.308894e+01  -31.4624
  2279  1.065898e+02  7.300156e+01  -31.5117
  2280  1.065442e+02  7.293455e+01  -31.5453
  2281  1.065037e+02  7.288889e+01  -31.5621
  2282  1.064680e+02  7.286125e+01  -31.5651
  2283  1.064372e+02  7.284720e+01  -31.5585
  2284  1.064110e+02  7.284234e+01  -31.5463
  2285  1.063894e+02  7.284224e+01  -31.5324
  2286  1.063722e+02  7.284248e+01  -31.5211
  2287  1.063592e+02  7.283864e+01  -31.5164
  2288  1.063504e+02  7.282630e+01  -31.5223
  2289  1.063456e+02  7.280105e+01  -31.5430
  2290  1.063447e+02  7.275847e+01  -31.5824
  2291  1.063476e+02  7.269413e+01  -31.6448
  2292  1.063540e+02  7.260362e+01  -31.7340
  2293  1.063640e+02  7.248412e+01  -31.8528
  2294  1.063773e+02  7.233921e+01  -31.9975
  2295  1.063939e+02  7.217407e+01  -32.1633
  2296  1.064135e+02  7.199389e+01  -32.3452
  2297  1.064361e+02  7.180384e+01  -32.5381
  2298  1.064616e+02  7.160911e+01  -32.7371
  2299  1.064897e+02  7.141488e+01  -32.9373
  2300  1.065203e+02  7.122634e+01  -33.1336
  2301  1.065535e+02  7.104866e+01  -33.3211
  2302  1.065889e+02  7.088703e+01  -33.4949
  2303  1.066266e+02  7.074663e+01  -33.6501
  2304  1.066664e+02  7.063265e+01  -33.7817
  2305  1.067081e+02  7.054872e+01  -33.8863
  2306  1.067517e+02  7.049239e+01  -33.9660
  2307  1.067971e+02  7.045964e+01  -34.0247
  2308  1.068440e+02  7.044647e+01  -34.0660
  2309  1.068924e+02  7.044888e+01  -34.0937
  2310  1.069422e+02  7.046287e+01  -34.1113
  2311  1.069933e+02  7.048442e+01  -34.1226
  2312  1.070454e+02  7.050954e+01  -34.1312
  2313  1.070986e+02  7.053422e+01  -34.1408
  2314  1.071526e+02  7.055446e+01  -34.1552
  2315  1.072074e+02  7.056625e+01  -34.1778
  2316  1.072628e+02  7.056559e+01  -34.2124
  2317  1.073187e+02  7.054919e+01  -34.2620
  2318  1.073750e+02  7.051665e+01  -34.3268
  2319  1.074315e+02  7.046828e+01  -34.4063
  2320  1.074882e+02  7.040440e+01  -34.5003
  2321  1.075449e+02  7.032531e+01  -34.6084
  2322  1.076014e+02  7.023134e+01  -34.7301
  2323  1.076576e+02  7.012279e+01  -34.8650
  2324  1.077135e+02  6.999997e+01  -35.0128
  2325  1.077689e+02  6.986321e+01  -35.1731
  2326  1.078236e+02  6.971281e+01  -35.3455
  2327  1.078775e+02  6.954908e+01  -35.5296
  2328  1.079305e+02  6.937235e+01  -35.7250
  2329  1.079825e+02  6.918357e+01  -35.9308
  2330  1.080333e+02  6.898636e+01  -36.1435
  2331  1.080829e+02  6.878495e+01  -36.3591
  2332  1.081310e+02  6.858361e+01  -36.5736
  2333  1.081775e+02  6.838659e+01  -36.7830
  2334  1.082223e+02  6.819814e+01  -36.9833
  2335  1.082653e+02  6.802252e+01  -37.1705
  2336  1.083064e+02  6.786399e+01  -37.3407
  2337  1.083454e+02  6.772678e+01  -37.4899
  2338  1.083821e+02  6.761517e+01  -37.6141
  2339  1.084165e+02  6.753340e+01  -37.7093
  2340  1.084486e+02  6.748573e+01  -37.7717
  2341  1.084784e+02  6.747444e+01  -37.7992
  2342  1.085056e+02  6.749393e+01  -37.7968
  2343  1.085303e+02  6.753661e+01  -37.7717
  2344  1.085525e+02  6.759491e+01  -37.7307
  2345  1.085720e+02  6.766126e+01  -37.6807
  2346  1.085888e+02  6.772807e+01  -37.6289
  2347  1.086029e+02  6.778776e+01  -37.5820
  2348  1.086142e+02  6.783277e+01  -37.5470
  2349  1.086226e+02  6.785551e+01  -37.5309
  2350  1.086280e+02  6.784841e+01  -37.5406
  2351  1.086305e+02  6.780388e+01  -37.5830
  2352  1.086299e+02  6.771436e+01  -37.6651
  2353  1.086263e+02  6.757491e+01  -37.7914
  2354  1.086194e+02  6.739118e+01  -37.9566
  2355  1.086094e+02  6.717150e+01  -38.1531
  2356  1.085960e+02  6.692415e+01  -38.3733
  2357  1.085793e+02  6.665744e+01  -38.6094
  2358  1.085592e+02  6.637969e+01  -38.8539
  2359  1.085356e+02  6.609920e+01  -39.0991
  2360  1.085085e+02  6.582427e+01  -39.3372
  2361  1.084778e+02  6.556320e+01  -39.5607
  2362  1.084435e+02  6.532431e+01  -39.7619
  2363  1.084054e+02  6.511590e+01  -39.9330
  2364  1.083636e+02  6.494627e+01  -40.0663
  2365  1.083179e+02  6.482118e+01  -40.1565
  2366  1.082683e+02  6.473618e+01  -40.2077
  2367  1.082148e+02  6.468427e+01  -40.2260
  2368  1.081572e+02  6.465845e+01  -40.2181
  2369  1.080956e+02  6.465171e+01  -40.1902
  2370  1.080298e+02  6.465707e+01  -40.1489
  2371  1.079598e+02  6.466751e+01  -40.1004
  2372  1.078855e+02  6.467604e+01  -40.0512
  2373  1.078069e+02  6.467566e+01  -40.0078
  2374  1.077238e+02  6.465937e+01  -39.9767
  2375  1.076363e+02  6.462016e+01  -39.9644
  2376  1.075443e+02  6.455104e+01  -39.9773
  2377  1.074477e+02  6.444661e+01  -40.0205
  2378  1.073465e+02  6.430791e+01  -40.0932
  2379  1.072408e+02  6.413757e+01  -40.1929
  2380  1.071305e+02  6.393822e+01  -40.3174
  2381  1.070157e+02  6.371250e+01  -40.4644
  2382  1.068965e+02  6.346306e+01  -40.6313
  2383  1.067727e+02  6.319252e+01  -40.8159
  2384  1.066445e+02  6.290352e+01  -41.0157
  2385  1.065119e+02  6.259870e+01  -41.2285
  2386  1.063749e+02  6.228070e+01  -41.4517
  2387  1.062335e+02  6.195215e+01  -41.6831
  2388  1.060878e+02  6.161569e+01  -41.9201
  2389  1.059377e+02  6.127410e+01  -42.1603
  2390  1.057833e+02  6.093076e+01  -42.4004
  2391  1.056247e+02  6.058917e+01  -42.6373
  2392  1.054617e+02  6.025285e+01  -42.8676
  2393  1.052945e+02  5.992533e+01  -43.0879
  2394  1.051231e+02  5.961011e+01  -43.2949
  2395  1.049475e+02  5.931071e+01  -43.4853
  2396  1.047677e+02  5.903065e+01  -43.6557
  2397  1.045838e+02  5.877345e+01  -43.8025
  2398  1.043957e+02  5.854262e+01  -43.9224
  2399  1.042035e+02  5.834167e+01  -44.0118
  2400  1.040072e+02  5.817412e+01  -44.0672
  2401  1.038069e+02  5.804175e+01  -44.0868
  2402  1.036026e+02  5.793934e+01  -44.0754
  2403  1.033942e+02  5.785993e+01  -44.0395
  2404  1.031818e+02  5.779658e+01  -43.9857
  2405  1.029655e+02  5.774231e+01  -43.9207
  2406  1.027452e+02  5.769018e+01  -43.8512
  2407  1.025210e+02  5.763323e+01  -43.7840
  2408  1.022930e+02  5.756450e+01  -43.7259
  2409  1.020610e+02  5.747703e+01  -43.6837
  2410  1.018252e+02  5.736387e+01  -43.6644
  2411  1.015856e+02  5.721806e+01  -43.6750
  2412  1.013422e+02  5.703265e+01  -43.7227
  2413  1.010950e+02  5.680306e+01  -43.8122
  2414  1.008441e+02  5.653424e+01  -43.9390
  2415  1.005895e+02  5.623351e+01  -44.0960
  2416  1.003312e+02  5.590823e+01  -44.2763
  2417  1.000692e+02  5.556570e+01  -44.4727
  2418  9.980370e+01  5.521328e+01  +0.0000
  2419  9.953470e+01  5.485828e+01  +0.0000
  2420  9.926230e+01  5.450805e+01  +0.0000
  2421  9.898656e+01  5.416991e+01  +0.0000
  2422  9.870755e+01  5.385119e+01  +0.0000
  2423  9.842534e+01  5.355923e+01  +0.0000
  2424  9.814002e+01  5.330136e+01  +0.0000
  2425  9.785164e+01  5.308264e+01  +0.0000
  2426  9.756028e+01  5.289902e+01  +0.0000
  2427  9.726601e+01  5.274419e+01  +0.0000
  2428  9.696892e+01  5.261184e+01  +0.0000
  2429  9.666907e+01  5.249565e+01  +0.0000
  2430  9.636653e+01  5.238931e+01  +0.0000
  2431  9.606139e+01  5.228650e+01  +0.0000
  2432  9.575371e+01  5.218090e+01  +0.0000
  2433  9.544357e+01  5.206621e+01  +0.0000
  2434  9.513104e+01  5.193610e+01  +0.0000
  2435  9.481621e+01  5.178427e+01  +0.0000
  2436  9.449914e+01  5.160439e+01  +0.0000
  2437  9.417991e+01  5.139179e+01  +0.0000
  2438  9.385860e+01  5.114835e+01  +0.0000
  2439  9.353528e+01  5.087756e+01  +0.0000
  2440  9.321003e+01  5.058295e+01  +0.0000
  2441  9.288293e+01  5.026802e+01  +0.0000
  2442  9.255405e+01  4.993627e+01  +0.0000
  2443  9.222348e+01  4.959122e+01  +0.0000
  2444  9.189128e+01  4.923638e+01  +0.0000
  2445  9.155754e+01  4.887526e+01  +0.0000
  2446  9.122233e+01  4.851137e+01  +0.0000
  2447  9.088574e+01  4.814821e+01  +0.0000
  2448  9.054784e+01  4.778929e+01  +0.0000
  2449  9.020871e+01  4.743776e+01  +0.0000
  2450  8.986843e+01  4.709532e+01  +0.0000
  2451  8.952708e+01  4.676329e+01  +0.0000
  2452  8.918473e+01  4.644299e+01  +0.0000
  2453  8.884148e+01  4.613575e+01  +0.0000
  2454  8.849739e+01  4.584291e+01  +0.0000
  2455  8.815256e+01  4.556579e+01  +0.0000
  2456  8.780705e+01  4.530571e+01  +0.0000
  2457  8.746094e+01  4.506401e+01  +0.0000
  2458  8.711430e+01  4.484201e+01  +0.0000
  2459  8.676722e+01  4.464104e+01  +0.0000
  2460  8.641976e+01  4.446243e+01  +0.0000
  2461  8.607201e+01  4.430657e+01  +0.0000
  2462  8.572404e+01  4.417017e+01  +0.0000
  2463  8.537592e+01  4.404899e+01  +0.0000
  2464  8.502775e+01  4.393881e+01  +0.0000
  2465  8.467958e+01  4.383539e+01  +0.0000
  2466  8.433151e+01  4.373450e+01  +0.0000
  2467  8.398360e+01  4.363191e+01  +0.0000
  2468  8.363594e+01  4.352339e+01  +0.0000
  2469  8.328860e+01  4.340472e+01  +0.0000
  2470  8.294167e+01  4.327165e+01  +0.0000
  2471  8.259522e+01  4.311997e+01  +0.0000
  2472  8.224933e+01  4.294543e+01  +0.0000
  2473  8.190408e+01  4.274497e+01  +0.0000
  2474  8.155955e+01  4.252019e+01  +0.0000
  2475  8.121583e+01  4.227384e+01  +0.0000
  2476  8.087298e+01  4.200867e+01  +0.0000
  2477  8.053109e+01  4.172743e+01  +0.0000
  2478  8.019025e+01  4.143288e+01  +0.0000
  2479  7.985053e+01  4.112778e+01  +0.0000
  2480  7.951201e+01  4.081488e+01  +0.0000
  2481  7.917477e+01  4.049693e+01  +0.0000
  2482  7.883891e+01  4.017668e+01  +0.0000
  2483  7.850449e+01  3.985690e+01  +0.0000
  2484  7.817160e+01  3.954033e+01  +0.0000
  2485  7.784033e+01  3.922973e+01  +0.0000
  2486  7.751075e+01  3.892786e+01  +0.0000
  2487  7.718295e+01  3.863746e+01  +0.0000
  2488  7.685702e+01  3.836130e+01  +0.0000
  2489  7.653303e+01  3.810212e+01  +0.0000
  2490  7.621107e+01  3.786269e+01  +0.0000
  2491  7.589122e+01  3.764575e+01  +0.0000
  2492  7.557357e+01  3.745406e+01  +0.0000
  2493  7.525820e+01  3.729037e+01  +0.0000
  2494  7.494516e+01  3.715744e+01  +0.0000
  2495  7.463428e+01  3.705802e+01  +0.0000
  2496  7.432539e+01  3.699487e+01  +0.0000
