# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
  1113  1.249156e+03  6.658631e+02  -46.6950
  1114  1.250695e+03  6.698108e+02  -46.4449
  1115  1.252156e+03  6.736255e+02  -46.2027
  1116  1.253539e+03  6.772976e+02  -45.9692
  1117  1.254842e+03  6.808177e+02  -45.7447
  1118  1.256064e+03  6.841764e+02  -45.5302
  1119  1.257205e+03  6.873640e+02  -45.3260
  1120  1.258262e+03  6.903711e+02  -45.1329
  1121  1.259233e+03  6.931911e+02  -44.9513
  1122  1.260119e+03  6.958286e+02  -44.7807
  1123  1.260918e+03  6.982909e+02  -44.6204
  1124  1.261627e+03  7.005857e+02  -44.4697
  1125  1.262247e+03  7.027202e+02  -44.3278
  1126  1.262775e+03  7.047019e+02  -44.1942
  1127  1.263210e+03  7.065383e+02  -44.0680
  1128  1.263551e+03  7.082368e+02  -43.9487
  1129  1.263797e+03  7.098049e+02  -43.8355
  1130  1.263947e+03  7.112499e+02  -43.7279
  1131  1.264003e+03  7.125794e+02  -43.6252
  1132  1.263964e+03  7.138007e+02  -43.5268
  1133  1.263832e+03  7.149213e+02  -43.4322
  1134  1.263605e+03  7.159486e+02  -43.3408
  1135  1.263285e+03  7.168902e+02  -43.2519
  1136  1.262872e+03  7.177533e+02  -43.1650
  1137  1.262367e+03  7.185455e+02  -43.0795
  1138  1.261769e+03  7.192742e+02  -42.9948
  1139  1.261080e+03  7.199468e+02  -42.9103
  1140  1.260299e+03  7.205708e+02  -42.8254
  1141  1.259428e+03  7.211536e+02  -42.7396
  1142  1.258466e+03  7.217026e+02  -42.6522
  1143  1.257414e+03  7.222254e+02  -42.5626
  1144  1.256272e+03  7.227292e+02  -42.4703
  1145  1.255041e+03  7.232216e+02  -42.3747
  1146  1.253722e+03  7.237100e+02  -42.2751
  1147  1.252314e+03  7.242019e+02  -42.1709
  1148  1.250818e+03  7.247047e+02  -42.0615
  1149  1.249235e+03  7.252257e+02  -41.9464
  1150  1.247564e+03  7.257725e+02  -41.8248
  1151  1.245808e+03  7.263504e+02  -41.6964
  1152  1.243965e+03  7.269560e+02  -41.5614
  1153  1.242037e+03  7.275840e+02  -41.4201
  1154  1.240024e+03  7.282289e+02  -41.2730
  1155  1.237927e+03  7.288853e+02  -41.1205
  1156  1.235745e+03  7.295478e+02  -40.9629
  1157  1.233480e+03  7.302109e+02  -40.8008
  1158  1.231132e+03  7.308692e+02  -40.6344
  1159  1.228701e+03  7.315172e+02  -40.4642
  1160  1.226189e+03  7.321497e+02  -40.2906
  1161  1.223595e+03  7.327611e+02  -40.1141
  1162  1.220920e+03  7.333459e+02  -39.9349
  1163  1.218164e+03  7.338989e+02  -39.7537
  1164  1.215329e+03  7.344145e+02  -39.5707
  1165  1.212414e+03  7.348873e+02  -39.3865
  1166  1.209421e+03  7.353119e+02  -39.2013
  1167  1.206350e+03  7.356829e+02  -39.0158
  1168  1.203201e+03  7.359949e+02  -38.8303
  1169  1.199976e+03  7.362423e+02  -38.6452
  1170  1.196676e+03  7.364199e+02  -38.4612
  1171  1.193302e+03  7.365221e+02  -38.2787
  1172  1.189857e+03  7.365435e+02  -38.0981
  1173  1.186341e+03  7.364788e+02  -37.9201
  1174  1.182755e+03  7.363224e+02  -37.7452
  1175  1.179103e+03  7.360690e+02  -37.5738
  1176  1.175383e+03  7.357131e+02  -37.4065
  1177  1.171599e+03  7.352494e+02  -37.2440
  1178  1.167752e+03  7.346723e+02  -37.0866
  1179  1.163843e+03  7.339764e+02  -36.9351
  1180  1.159874e+03  7.331564e+02  -36.7900
  1181  1.155846e+03  7.322080e+02  -36.6518
  1182  1.151760e+03  7.311320e+02  -36.5205
  1183  1.147619e+03  7.299303e+02  -36.3961
  1184  1.143424e+03  7.286050e+02  -36.2787
  1185  1.139177e+03  7.271580e+02  -36.1681
  1186  1.134878e+03  7.255912e+02  -36.0644
  1187  1.130530e+03  7.239068e+02  -35.9675
  1188  1.126134e+03  7.221065e+02  -35.8774
  1189  1.121692e+03  7.201925e+02  -35.7941
  1190  1.117205e+03  7.181667e+02  -35.7176
  1191  1.112675e+03  7.160310e+02  -35.6478
  1192  1.108104e+03  7.137875e+02  -35.5848
  1193  1.103494e+03  7.114381e+02  -35.5286
  1194  1.098845e+03  7.089848e+02  -35.4791
  1195  1.094161e+03  7.064296e+02  -35.4364
  1196  1.089441e+03  7.037744e+02  -35.4004
  1197  1.084689e+03  7.010213e+02  -35.3712
  1198  1.079906e+03  6.981722e+02  -35.3488
  1199  1.075093e+03  6.952291e+02  -35.3331
  1200  1.070252e+03  6.921939e+02  -35.3242
  1201  1.065386e+03  6.890687e+02  -35.3221
  1202  1.060495e+03  6.858554e+02  -35.3269
  1203  1.055582e+03  6.825560e+02  -35.3384
  1204  1.050649e+03  6.791725e+02  -35.3568
  1205  1.045696e+03  6.757069e+02  -35.3821
  1206  1.040727e+03  6.721610e+02  -35.4143
  1207  1.035742e+03  6.685370e+02  -35.4533
  1208  1.030744e+03  6.648367e+02  -35.4993
  1209  1.025733e+03  6.610622e+02  -35.5522
  1210  1.020712e+03  6.572155e+02  -35.6121
  1211  1.015682e+03  6.532986e+02  -35.6788
  1212  1.010643e+03  6.493144e+02  -35.7524
  1213  1.005598e+03  6.452657e+02  -35.8327
  1214  1.000549e+03  6.411554e+02  -35.9196
  1215  9.954955e+02  6.369866e+02  -36.0131
  1216  9.904406e+02  6.327620e+02  -36.1131
  1217  9.853855e+02  6.284847e+02  -36.2194
  1218  9.803316e+02  6.241574e+02  -36.3320
  1219  9.752805e+02  6.197832e+02  -36.4508
  1220  9.702338e+02  6.153650e+02  -36.5756
  1221  9.651929e+02  6.109056e+02  -36.7064
  1222  9.601596e+02  6.064080e+02  -36.8430
  1223  9.551354e+02  6.018751e+02  -36.9854
  1224  9.501218e+02  5.973098e+02  -37.1333
  1225  9.451206e+02  5.927151e+02  -37.2868
  1226  9.401333e+02  5.880938e+02  -37.4457
  1227  9.351615e+02  5.834488e+02  -37.6098
  1228  9.302068e+02  5.787832e+02  -37.7791
  1229  9.252710e+02  5.740997e+02  -37.9534
  1230  9.203557e+02  5.694013e+02  -38.1325
  1231  9.154626e+02  5.646910e+02  -38.3163
  1232  9.105933e+02  5.599715e+02  -38.5048
  1233  9.057495e+02  5.552460e+02  -38.6976
  1234  9.009329e+02  5.505172e+02  -38.8948
  1235  8.961452e+02  5.457881e+02  -39.0960
  1236  8.913882e+02  5.410616e+02  -39.3012
  1237  8.866635e+02  5.363406e+02  -39.5102
  1238  8.819730e+02  5.316280e+02  -39.7229
  1239  8.773183e+02  5.269268e+02  -39.9389
  1240  8.727012e+02  5.222398e+02  -40.1582
  1241  8.681235e+02  5.175697e+02  -40.3806
  1242  8.635870e+02  5.129175e+02  -40.6062
  1243  8.590934e+02  5.082840e+02  -40.8348
  1244  8.546446e+02  5.036700e+02  -41.0667
  1245  8.502424e+02  4.990764e+02  -41.3019
  1246  8.458883e+02  4.945038e+02  -41.5403
  1247  8.415833e+02  4.899530e+02  -41.7820
  1248  8.373280e+02  4.854249e+02  -42.0269
  1249  8.331230e+02  4.809201e+02  -42.2750
  1250  8.289691e+02  4.764396e+02  -42.5263
  1251  8.248668e+02  4.719839e+02  -42.7806
  1252  8.208168e+02  4.675541e+02  -43.0380
  1253  8.168198e+02  4.631507e+02  -43.2983
  1254  8.128765e+02  4.587746e+02  -43.5616
  1255  8.089876e+02  4.544266e+02  -43.8277
  1256  8.051536e+02  4.501075e+02  -44.0967
  1257  8.013754e+02  4.458179e+02  -44.3684
  1258  7.976535e+02  4.415588e+02  -44.6428
  1259  7.939888e+02  4.373308e+02  -44.9198
  1260  7.903817e+02  4.331348e+02  -45.1993
  1261  7.868331e+02  4.289715e+02  -45.4813
  1262  7.833437e+02  4.248418e+02  -45.7656
  1263  7.799141e+02  4.207463e+02  -46.0522
  1264  7.765450e+02  4.166859e+02  -46.3410
  1265  7.732371e+02  4.126614e+02  -46.6320
  1266  7.699912e+02  4.086735e+02  -46.9249
  1267  7.668079e+02  4.047230e+02  -47.2198
  1268  7.636880e+02  4.008106e+02  -47.5164
  1269  7.606322e+02  3.969372e+02  -47.8148
  1270  7.576411e+02  3.931036e+02  -48.1148
  1271  7.547156e+02  3.893104e+02  -48.4163
  1272  7.518563e+02  3.855582e+02  -48.7192
  1273  7.490639e+02  3.818474e+02  -49.0234
  1274  7.463392e+02  3.781785e+02  -49.3289
  1275  7.436829e+02  3.745519e+02  -49.6355
  1276  7.410958e+02  3.709680e+02  -49.9433
  1277  7.385785e+02  3.674274e+02  -50.2521
  1278  7.361319e+02  3.639304e+02  -50.5618
  1279  7.337566e+02  3.604775e+02  -50.8723
  1280  7.314535e+02  3.570692e+02  -51.1836
  1281  7.292232e+02  3.537059e+02  -51.4955
  1282  7.270665e+02  3.503881e+02  -51.8080
  1283  7.249842e+02  3.471161e+02  -52.1209
  1284  7.229769e+02  3.438906e+02  -52.4341
  1285  7.210454e+02  3.407118e+02  -52.7475
  1286  7.191894e+02  3.375803e+02  -53.0610
  1287  7.174083e+02  3.344965e+02  -53.3743
  1288  7.157019e+02  3.314608e+02  -53.6873
  1289  7.140698e+02  3.284738e+02  -53.9998
  1290  7.125113e+02  3.255358e+02  -54.3115
  1291  7.110262e+02  3.226473e+02  -54.6223
  1292  7.096140e+02  3.198088e+02  -54.9320
  1293  7.082742e+02  3.170207e+02  -55.2404
  1294  7.070065e+02  3.142834e+02  -55.5473
  1295  7.058103e+02  3.115974e+02  -55.8525
  1296  7.046851e+02  3.089632e+02  -56.1558
  1297  7.036306e+02  3.063812e+02  -56.4571
  1298  7.026462e+02  3.038518e+02  -56.7561
  1299  7.017315e+02  3.013756e+02  -57.0526
  1300  7.008860e+02  2.989528e+02  -57.3464
  1301  7.001093e+02  2.965844e+02  -57.6374
  1302  6.994008e+02  2.942722e+02  -57.9251
  1303  6.987600e+02  2.920184e+02  -58.2091
  1304  6.981865e+02  2.898253e+02  -58.4888
  1305  6.976798e+02  2.876950e+02  -58.7640
  1306  6.972393e+02  2.856298e+02  -59.0342
  1307  6.968645e+02  2.836318e+02  -59.2989
  1308  6.965550e+02  2.817034e+02  -59.5576
  1309  6.963102e+02  2.798467e+02  -59.8101
  1310  6.961297e+02  2.780639e+02  -60.0557
  1311  6.960127e+02  2.763572e+02  -60.2942
  1312  6.959590e+02  2.747289e+02  -60.5251
  1313  6.959678e+02  2.731812e+02  -60.7480
  1314  6.960387e+02  2.717163e+02  -60.9625
  1315  6.961712e+02  2.703364e+02  -61.1681
  1316  6.963646e+02  2.690437e+02  -61.3645
  1317  6.966184e+02  2.678404e+02  -61.5513
  1318  6.969321e+02  2.667287e+02  -61.7282
  1319  6.973051e+02  2.657110e+02  -61.8946
  1320  6.977368e+02  2.647893e+02  -62.0503
  1321  6.982267e+02  2.639659e+02  -62.1948
  1322  6.987742e+02  2.632429e+02  -62.3279
  1323  6.993786e+02  2.626228e+02  -62.4491
  1324  7.000394e+02  2.621075e+02  -62.5582
  1325  7.007556e+02  2.616994e+02  -62.6547
  1326  7.015259e+02  2.614006e+02  -62.7383
  1327  7.023493e+02  2.612135e+02  -62.8086
  1328  7.032246e+02  2.611401e+02  -62.8653
  1329  7.041508e+02  2.611827e+02  -62.9081
  1330  7.051266e+02  2.613435e+02  -62.9367
  1331  7.061509e+02  2.616236e+02  -62.9508
  1332  7.072226e+02  2.620191e+02  -62.9510
  1333  7.083405e+02  2.625252e+02  -62.9380
  1334  7.095034e+02  2.631367e+02  -62.9125
  1335  7.107101e+02  2.638488e+02  -62.8753
  1336  7.119595e+02  2.646565e+02  -62.8270
  1337  7.132503e+02  2.655548e+02  -62.7683
  1338  7.145813e+02  2.665388e+02  -62.7000
  1339  7.159513e+02  2.676034e+02  -62.6227
  1340  7.173591e+02  2.687437e+02  -62.5371
  1341  7.188035e+02  2.699548e+02  -62.4439
  1342  7.202832e+02  2.712316e+02  -62.3438
  1343  7.217970e+02  2.725692e+02  -62.2374
  1344  7.233436e+02  2.739627e+02  -62.1255
  1345  7.249217e+02  2.754069e+02  -62.0087
  1346  7.265301e+02  2.768971e+02  -61.8877
  1347  7.281675e+02  2.784282e+02  -61.7632
  1348  7.298326e+02  2.799952e+02  -61.6357
  1349  7.315241e+02  2.815932e+02  -61.5060
  1350  7.332407e+02  2.832172e+02  -61.3746
  1351  7.349811e+02  2.848622e+02  -61.2422
  1352  7.367439e+02  2.865233e+02  -61.1095
  1353  7.385279e+02  2.881955e+02  -60.9770
  1354  7.403317e+02  2.898738e+02  -60.8454
  1355  7.421539e+02  2.915532e+02  -60.7153
  1356  7.439933e+02  2.932289e+02  -60.5872
  1357  7.458484e+02  2.948957e+02  -60.4617
  1358  7.477178e+02  2.965488e+02  -60.3395
  1359  7.496002e+02  2.981831e+02  -60.2210
  1360  7.514942e+02  2.997938e+02  -60.1070
  1361  7.533984e+02  3.013770e+02  -59.9977
  1362  7.553114e+02  3.029345e+02  -59.8928
  1363  7.572319e+02  3.044688e+02  -59.7919
  1364  7.591586e+02  3.059829e+02  -59.6945
  1365  7.610905e+02  3.074796e+02  -59.6001
  1366  7.630266e+02  3.089617e+02  -59.5084
  1367  7.649656e+02  3.104320e+02  -59.4188
  1368  7.669066e+02  3.118932e+02  -59.3310
  1369  7.688484e+02  3.133483e+02  -59.2445
  1370  7.707898e+02  3.148000e+02  -59.1588
  1371  7.727298e+02  3.162511e+02  -59.0735
  1372  7.746671e+02  3.177045e+02  -58.9883
  1373  7.766008e+02  3.191629e+02  -58.9026
  1374  7.785296e+02  3.206291e+02  -58.8161
  1375  7.804523e+02  3.221061e+02  -58.7283
  1376  7.823678e+02  3.235965e+02  -58.6388
  1377  7.842750e+02  3.251032e+02  -58.5473
  1378  7.861727e+02  3.266290e+02  -58.4533
  1379  7.880596e+02  3.281767e+02  -58.3564
  1380  7.899347e+02  3.297491e+02  -58.2562
  1381  7.917967e+02  3.313490e+02  -58.1523
  1382  7.936443e+02  3.329793e+02  -58.0443
  1383  7.954765e+02  3.346428e+02  -57.9318
  1384  7.972920e+02  3.363422e+02  -57.8144
  1385  7.990895e+02  3.380803e+02  -57.6918
  1386  8.008679e+02  3.398601e+02  -57.5635
  1387  8.026259e+02  3.416842e+02  -57.4292
  1388  8.043623e+02  3.435555e+02  -57.2885
  1389  8.060758e+02  3.454768e+02  -57.1409
  1390  8.077652e+02  3.474510e+02  -56.9861
  1391  8.094292e+02  3.494798e+02  -56.8239
  1392  8.110665e+02  3.515608e+02  -56.6545
  1393  8.126759e+02  3.536909e+02  -56.4782
  1394  8.142561e+02  3.558666e+02  -56.2955
  1395  8.158058e+02  3.580847e+02  -56.1066
  1396  8.173237e+02  3.603418e+02  -55.9120
  1397  8.188086e+02  3.626347e+02  -55.7119
  1398  8.202590e+02  3.649599e+02  -55.5067
  1399  8.216737e+02  3.673142e+02  -55.2968
  1400  8.230514e+02  3.696943e+02  -55.0825
  1401  8.243908e+02  3.720969e+02  -54.8640
  1402  8.256906e+02  3.745186e+02  -54.6418
  1403  8.269502e+02  3.769561e+02  -54.4161
  1404  8.281692e+02  3.794061e+02  -54.1874
  1405  8.293472e+02  3.818652e+02  -53.9559
  1406  8.304836e+02  3.843303e+02  -53.7221
  1407  8.315780e+02  3.867978e+02  -53.4863
  1408  8.326299e+02  3.892646e+02  -53.2488
  1409  8.336389e+02  3.917273e+02  -53.0100
  1410  8.346045e+02  3.941826e+02  -52.7701
  1411  8.355262e+02  3.966272e+02  -52.5297
  1412  8.364035e+02  3.990577e+02  -52.2889
  1413  8.372360e+02  4.014708e+02  -52.0481
  1414  8.380232e+02  4.038633e+02  -51.8076
  1415  8.387646e+02  4.062318e+02  -51.5678
  1416  8.394596e+02  4.085729e+02  -51.3291
  1417  8.401080e+02  4.108835e+02  -51.0916
  1418  8.407090e+02  4.131600e+02  -50.8558
  1419  8.412623e+02  4.153993e+02  -50.6219
  1420  8.417674e+02  4.175980e+02  -50.3903
  1421  8.422238e+02  4.197532e+02  -50.1613
  1422  8.426309e+02  4.218637e+02  -49.9349
  1423  8.429883e+02  4.239287e+02  -49.7112
  1424  8.432955e+02  4.259474e+02  -49.4901
  1425  8.435520e+02  4.279190e+02  -49.2718
  1426  8.437573e+02  4.298427e+02  -49.0561
  1427  8.439108e+02  4.317177e+02  -48.8432
  1428  8.440121e+02  4.335432e+02  -48.6331
  1429  8.440607e+02  4.353184e+02  -48.4257
  1430  8.440560e+02  4.370425e+02  -48.2212
  1431  8.439976e+02  4.387147e+02  -48.0194
  1432  8.438849e+02  4.403342e+02  -47.8206
  1433  8.437174e+02  4.419002e+02  -47.6246
  1434  8.434946e+02  4.434119e+02  -47.4316
  1435  8.432160e+02  4.448685e+02  -47.2415
  1436  8.428811e+02  4.462692e+02  -47.0543
  1437  8.424892e+02  4.476132e+02  -46.8702
  1438  8.420400e+02  4.488997e+02  -46.6890
  1439  8.415328e+02  4.501280e+02  -46.5109
  1440  8.409672e+02  4.512971e+02  -46.3359
  1441  8.403428e+02  4.524064e+02  -46.1641
  1442  8.396597e+02  4.534550e+02  -45.9954
  1443  8.389183e+02  4.544420e+02  -45.8300
  1444  8.381189e+02  4.553668e+02  -45.6680
  1445  8.372619e+02  4.562285e+02  -45.5095
  1446  8.363476e+02  4.570264e+02  -45.3545
  1447  8.353763e+02  4.577595e+02  -45.2032
  1448  8.343485e+02  4.584272e+02  -45.0557
  1449  8.332645e+02  4.590285e+02  -44.9120
  1450  8.321246e+02  4.595628e+02  -44.7724
  1451  8.309292e+02  4.600296e+02  -44.6367
  1452  8.296786e+02  4.604298e+02  -44.5050
  1453  8.283732e+02  4.607648e+02  -44.3771
  1454  8.270135e+02  4.610359e+02  -44.2529
  1455  8.255997e+02  4.612445e+02  -44.1322
  1456  8.241322e+02  4.613918e+02  -44.0148
  1457  8.226115e+02  4.614792e+02  -43.9007
  1458  8.210378e+02  4.615081e+02  -43.7897
  1459  8.194116e+02  4.614797e+02  -43.6816
  1460  8.177333e+02  4.613954e+02  -43.5763
  1461  8.160032e+02  4.612566e+02  -43.4737
  1462  8.142218e+02  4.610645e+02  -43.3736
  1463  8.123894e+02  4.608205e+02  -43.2759
  1464  8.105065e+02  4.605259e+02  -43.1805
  1465  8.085734e+02  4.601821e+02  -43.0872
  1466  8.065905e+02  4.597903e+02  -42.9958
  1467  8.045583e+02  4.593520e+02  -42.9063
  1468  8.024771e+02  4.588684e+02  -42.8185
  1469  8.003475e+02  4.583408e+02  -42.7323
  1470  7.981697e+02  4.577707e+02  -42.6474
  1471  7.959442e+02  4.571593e+02  -42.5639
  1472  7.936714e+02  4.565080e+02  -42.4815
  1473  7.913518e+02  4.558181e+02  -42.4001
  1474  7.889858e+02  4.550909e+02  -42.3195
  1475  7.865738e+02  4.543277e+02  -42.2397
  1476  7.841163e+02  4.535300e+02  -42.1604
  1477  7.816136e+02  4.526989e+02  -42.0815
  1478  7.790663e+02  4.518359e+02  -42.0029
  1479  7.764747e+02  4.509423e+02  -41.9244
  1480  7.738395e+02  4.500194e+02  -41.8459
  1481  7.711612e+02  4.490682e+02  -41.7673
  1482  7.684409e+02  4.480877e+02  -41.6887
  1483  7.656793e+02  4.470768e+02  -41.6104
  1484  7.628773e+02  4.460342e+02  -41.5326
  1485  7.600357e+02  4.449588e+02  -41.4555
  1486  7.571554e+02  4.438492e+02  -41.3794
  1487  7.542374e+02  4.427043e+02  -41.3044
  1488  7.512823e+02  4.415228e+02  -41.2308
  1489  7.482912e+02  4.403034e+02  -41.1588
  1490  7.452649e+02  4.390450e+02  -41.0887
  1491  7.422043e+02  4.377463e+02  -41.0208
  1492  7.391102e+02  4.364061e+02  -40.9552
  1493  7.359837e+02  4.350232e+02  -40.8923
  1494  7.328255e+02  4.335962e+02  -40.8323
  1495  7.296366e+02  4.321240e+02  -40.7755
  1496  7.264180e+02  4.306053e+02  -40.7221
  1497  7.231704e+02  4.290390e+02  -40.6725
  1498  7.198950e+02  4.274237e+02  -40.6269
  1499  7.165925e+02  4.257583e+02  -40.5857
  1500  7.132639e+02  4.240415e+02  -40.5491
  1501  7.099101e+02  4.222725e+02  -40.5175
  1502  7.065322e+02  4.204521e+02  -40.4907
  1503  7.031310e+02  4.185815e+02  -40.4689
  1504  6.997075e+02  4.166621e+02  -40.4520
  1505  6.962627e+02  4.146950e+02  -40.4399
  1506  6.927976e+02  4.126816e+02  -40.4326
  1507  6.893130e+02  4.106229e+02  -40.4301
  1508  6.858100e+02  4.085204e+02  -40.4324
  1509  6.822896e+02  4.063752e+02  -40.4395
  1510  6.787528e+02  4.041886e+02  -40.4513
  1511  6.752005e+02  4.019618e+02  -40.4678
  1512  6.716337e+02  3.996961e+02  -40.4890
  1513  6.680535e+02  3.973928e+02  -40.5148
  1514  6.644609e+02  3.950529e+02  -40.5453
  1515  6.608569e+02  3.926779e+02  -40.5805
  1516  6.572424e+02  3.902690e+02  -40.6202
  1517  6.536186e+02  3.878274e+02  -40.6646
  1518  6.499864e+02  3.853543e+02  -40.7135
  1519  6.463469e+02  3.828510e+02  -40.7670
  1520  6.427009e+02  3.803187e+02  -40.8249
  1521  6.390493e+02  3.777587e+02  -40.8874
  1522  6.353928e+02  3.751723e+02  -40.9543
  1523  6.317322e+02  3.725606e+02  -41.0256
  1524  6.280686e+02  3.699250e+02  -41.1012
  1525  6.244025e+02  3.672666e+02  -41.1811
  1526  6.207350e+02  3.645867e+02  -41.2653
  1527  6.170668e+02  3.618866e+02  -41.3537
  1528  6.133989e+02  3.591675e+02  -41.4463
  1529  6.097319e+02  3.564306e+02  -41.5431
  1530  6.060669e+02  3.536772e+02  -41.6439
  1531  6.024047e+02  3.509086e+02  -41.7487
  1532  5.987462e+02  3.481260e+02  -41.8575
  1533  5.950921e+02  3.453306e+02  -41.9702
  1534  5.914435e+02  3.425236e+02  -42.0868
  1535  5.878012e+02  3.397064e+02  -42.2073
  1536  5.841660e+02  3.368801e+02  -42.3314
  1537  5.805389e+02  3.340461e+02  -42.4593
  1538  5.769207e+02  3.312055e+02  -42.5908
  1539  5.733124e+02  3.283596e+02  -42.7259
  1540  5.697149e+02  3.255097e+02  -42.8645
  1541  5.661290e+02  3.226570e+02  -43.0065
  1542  5.625557e+02  3.198027e+02  -43.1518
  1543  5.589959e+02  3.169481e+02  -43.3005
  1544  5.554506e+02  3.140944e+02  -43.4523
  1545  5.519205e+02  3.112429e+02  -43.6073
  1546  5.484068e+02  3.083948e+02  -43.7653
  1547  5.449103e+02  3.055514e+02  -43.9263
  1548  5.414319e+02  3.027139e+02  -44.0901
  1549  5.379727e+02  2.998835e+02  -44.2567
  1550  5.345335e+02  2.970616e+02  -44.4260
  1551  5.311152e+02  2.942492e+02  -44.5979
  1552  5.277190e+02  2.914471e+02  -44.7723
  1553  5.243457e+02  2.886561e+02  -44.9493
  1554  5.209962e+02  2.858769e+02  -45.1288
  1555  5.176716e+02  2.831100e+02  -45.3109
  1556  5.143729e+02  2.803562e+02  -45.4955
  1557  5.111009e+02  2.776163e+02  -45.6827
  1558  5.078567e+02  2.748909e+02  -45.8724
  1559  5.046407e+02  2.721806e+02  -46.0645
  1560  5.014531e+02  2.694863e+02  -46.2589
  1561  4.982945e+02  2.668085e+02  -46.4557
  1562  4.951652e+02  2.641480e+02  -46.6546
  1563  4.920656e+02  2.615054e+02  -46.8556
  1564  4.889960e+02  2.588816e+02  -47.0585
  1565  4.859568e+02  2.562770e+02  -47.2634
  1566  4.829484e+02  2.536926e+02  -47.4700
  1567  4.799712e+02  2.511288e+02  -47.6784
  1568  4.770255e+02  2.485865e+02  -47.8882
  1569  4.741118e+02  2.460663e+02  -48.0995
  1570  4.712304e+02  2.435690e+02  -48.3121
  1571  4.683818e+02  2.410951e+02  -48.5259
  1572  4.655662e+02  2.386455e+02  -48.7408
  1573  4.627841e+02  2.362207e+02  -48.9566
  1574  4.600359e+02  2.338216e+02  -49.1732
  1575  4.573220e+02  2.314487e+02  -49.3904
  1576  4.546428e+02  2.291028e+02  -49.6082
  1577  4.519986e+02  2.267846e+02  -49.8263
  1578  4.493899e+02  2.244947e+02  -50.0445
  1579  4.468170e+02  2.222339e+02  -50.2629
  1580  4.442804e+02  2.200029e+02  -50.4811
  1581  4.417804e+02  2.178023e+02  -50.6990
  1582  4.393175e+02  2.156328e+02  -50.9164
  1583  4.368921e+02  2.134952e+02  -51.1332
  1584  4.345045e+02  2.113901e+02  -51.3492
  1585  4.321552e+02  2.093182e+02  -51.5641
  1586  4.298446e+02  2.072802e+02  -51.7779
  1587  4.275731e+02  2.052768e+02  -51.9903
  1588  4.253411e+02  2.033087e+02  -52.2010
  1589  4.231490e+02  2.013766e+02  -52.4100
  1590  4.209972e+02  1.994812e+02  -52.6170
  1591  4.188861e+02  1.976231e+02  -52.8218
  1592  4.168163e+02  1.958031e+02  -53.0241
  1593  4.147880e+02  1.940219e+02  -53.2238
  1594  4.128017e+02  1.922802e+02  -53.4207
  1595  4.108578e+02  1.905785e+02  -53.6145
  1596  4.089567e+02  1.889178e+02  -53.8049
  1597  4.070988e+02  1.872985e+02  -53.9919
  1598  4.052840e+02  1.857215e+02  -54.1750
  1599  4.035120e+02  1.841874e+02  -54.3539
  1600  4.017827e+02  1.826970e+02  -54.5284
  1601  4.000959e+02  1.812507e+02  -54.6982
  1602  3.984514e+02  1.798485e+02  -54.8631
  1603  3.968489e+02  1.784904e+02  -55.0231
  1604  3.952883e+02  1.771761e+02  -55.1780
  1605  3.937693e+02  1.759055e+02  -55.3278
  1606  3.922918e+02  1.746785e+02  -55.4723
  1607  3.908555e+02  1.734949e+02  -55.6115
  1608  3.894602e+02  1.723545e+02  -55.7453
  1609  3.881057e+02  1.712572e+02  -55.8736
  1610  3.867918e+02  1.702030e+02  -55.9962
  1611  3.855183e+02  1.691915e+02  -56.1132
  1612  3.842850e+02  1.682227e+02  -56.2245
  1613  3.830916e+02  1.672963e+02  -56.3299
  1614  3.819379e+02  1.664124e+02  -56.4295
  1615  3.808237e+02  1.655706e+02  -56.5230
  1616  3.797487e+02  1.647709e+02  -56.6105
  1617  3.787128e+02  1.640132e+02  -56.6919
  1618  3.777157e+02  1.632971e+02  -56.7672
  1619  3.767572e+02  1.626227e+02  -56.8362
  1620  3.758370e+02  1.619898e+02  -56.8989
  1621  3.749549e+02  1.613981e+02  -56.9553
  1622  3.741108e+02  1.608476e+02  -57.0053
  1623  3.733042e+02  1.603382e+02  -57.0489
  1624  3.725351e+02  1.598695e+02  -57.0860
  1625  3.718031e+02  1.594416e+02  -57.1166
  1626  3.711080e+02  1.590543e+02  -57.1407
  1627  3.704496e+02  1.587074e+02  -57.1582
  1628  3.698276e+02  1.584007e+02  -57.1690
  1629  3.692418e+02  1.581341e+02  -57.1733
  1630  3.686919e+02  1.579075e+02  -57.1709
  1631  3.681777e+02  1.577207e+02  -57.1618
  1632  3.676990e+02  1.575736e+02  -57.1460
  1633  3.672554e+02  1.574660e+02  -57.1236
  1634  3.668467e+02  1.573977e+02  -57.0944
  1635  3.664726e+02  1.573686e+02  -57.0586
  1636  3.661329e+02  1.573786e+02  -57.0160
  1637  3.658271e+02  1.574276e+02  -56.9667
  1638  3.655545e+02  1.575153e+02  -56.9106
  1639  3.653147e+02  1.576415e+02  -56.8477
  1640  3.651070e+02  1.578063e+02  -56.7781
  1641  3.649310e+02  1.580094e+02  -56.7016
  1642  3.647859e+02  1.582506e+02  -56.6182
  1643  3.646713e+02  1.585298e+02  -56.5280
  1644  3.645866e+02  1.588469e+02  -56.4309
  1645  3.645312e+02  1.592018e+02  -56.3270
  1646  3.645045e+02  1.595941e+02  -56.2161
  1647  3.645060e+02  1.600239e+02  -56.0984
  1648  3.645350e+02  1.604910e+02  -55.9738
  1649  3.645910e+02  1.609951e+02  -55.8423
